pair_id,pair_source,pair_type,failure_type,source_full_video,source_full_exists,loser_video_path,loser_video_exists,need_prefix_clip,prefix_target_path,need_winner_future_clip,winner_future_target_path,prefix_frame_indices,winner_future_frame_indices,prediction_start_frame,prefix_len,recommended_action,status
v11_SYN_0457_01101_drop_orbit_left_72_seed40101_drop_motion_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,drop_motion_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01101_drop_orbit_left_72_seed40101/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0457_01101_drop_orbit_left_72_seed40101_drop_motion_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01101_drop_orbit_left_72_seed40101/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01101_drop_orbit_left_72_seed40101/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0034_02228_collision_orbit_right_64_seed41228_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02228_collision_orbit_right_64_seed41228/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0034_02228_collision_orbit_right_64_seed41228_local_scene_patch_drift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02228_collision_orbit_right_64_seed41228/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02228_collision_orbit_right_64_seed41228/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0171_04249_containment_orbit_left_44_seed43249_object_duplicate_or_fragment,synthetic_controlled,TypeM_v11_synthetic_visible,object_duplicate_or_fragment,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04249_containment_orbit_left_44_seed43249/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0171_04249_containment_orbit_left_44_seed43249_object_duplicate_or_fragment/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04249_containment_orbit_left_44_seed43249/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04249_containment_orbit_left_44_seed43249/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01101_drop_orbit_left_72_seed40101/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01101_drop_orbit_left_72_seed40101/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01101_drop_orbit_left_72_seed40101/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0484_03409_roll_orbit_right_60_seed42409_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03409_roll_orbit_right_60_seed42409/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0484_03409_roll_orbit_right_60_seed42409_partial_freeze_foreground/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03409_roll_orbit_right_60_seed42409/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03409_roll_orbit_right_60_seed42409/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0178_04260_containment_orbit_left_44_seed43260_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04260_containment_orbit_left_44_seed43260/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0178_04260_containment_orbit_left_44_seed43260_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04260_containment_orbit_left_44_seed43260/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04260_containment_orbit_left_44_seed43260/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0577_03533_roll_orbit_right_60_seed42533_roll_event_fragment_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,roll_event_fragment_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03533_roll_orbit_right_60_seed42533/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0577_03533_roll_orbit_right_60_seed42533_roll_event_fragment_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03533_roll_orbit_right_60_seed42533/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03533_roll_orbit_right_60_seed42533/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0506_03435_roll_orbit_right_60_seed42435_wrong_camera_motion_visible,synthetic_controlled,TypeM_v11_synthetic_visible,wrong_camera_motion_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03435_roll_orbit_right_60_seed42435/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0506_03435_roll_orbit_right_60_seed42435_wrong_camera_motion_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03435_roll_orbit_right_60_seed42435/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03435_roll_orbit_right_60_seed42435/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0509_03435_roll_orbit_right_60_seed42435_background_drift_visible,synthetic_controlled,TypeM_v11_synthetic_visible,background_drift_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03435_roll_orbit_right_60_seed42435/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0509_03435_roll_orbit_right_60_seed42435_background_drift_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03435_roll_orbit_right_60_seed42435/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03435_roll_orbit_right_60_seed42435/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0073_02288_collision_orbit_right_64_seed41288_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02288_collision_orbit_right_64_seed41288/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0073_02288_collision_orbit_right_64_seed41288_collision_response_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02288_collision_orbit_right_64_seed41288/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02288_collision_orbit_right_64_seed41288/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0277_04279_containment_orbit_left_44_seed43279_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04279_containment_orbit_left_44_seed43279/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0277_04279_containment_orbit_left_44_seed43279_containment_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04279_containment_orbit_left_44_seed43279/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04279_containment_orbit_left_44_seed43279/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0463_01102_drop_orbit_left_72_seed40102_drop_motion_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,drop_motion_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01102_drop_orbit_left_72_seed40102/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0463_01102_drop_orbit_left_72_seed40102_drop_motion_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01102_drop_orbit_left_72_seed40102/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01102_drop_orbit_left_72_seed40102/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0024_02228_collision_orbit_right_64_seed41228_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02228_collision_orbit_right_64_seed41228/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0024_02228_collision_orbit_right_64_seed41228_local_scene_patch_drift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02228_collision_orbit_right_64_seed41228/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02228_collision_orbit_right_64_seed41228/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0267_04260_containment_orbit_left_44_seed43260_object_duplicate_or_fragment,synthetic_controlled,TypeM_v11_synthetic_visible,object_duplicate_or_fragment,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04260_containment_orbit_left_44_seed43260/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0267_04260_containment_orbit_left_44_seed43260_object_duplicate_or_fragment/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04260_containment_orbit_left_44_seed43260/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04260_containment_orbit_left_44_seed43260/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0466_01102_drop_orbit_left_72_seed40102_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01102_drop_orbit_left_72_seed40102/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0466_01102_drop_orbit_left_72_seed40102_object_identity_color_shift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01102_drop_orbit_left_72_seed40102/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01102_drop_orbit_left_72_seed40102/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0490_03410_roll_orbit_right_60_seed42410_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03410_roll_orbit_right_60_seed42410/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0490_03410_roll_orbit_right_60_seed42410_partial_freeze_foreground/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03410_roll_orbit_right_60_seed42410/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03410_roll_orbit_right_60_seed42410/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0272_04267_containment_orbit_left_44_seed43267_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04267_containment_orbit_left_44_seed43267/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0272_04267_containment_orbit_left_44_seed43267_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04267_containment_orbit_left_44_seed43267/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04267_containment_orbit_left_44_seed43267/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0583_03536_roll_orbit_right_60_seed42536_roll_event_fragment_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,roll_event_fragment_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03536_roll_orbit_right_60_seed42536/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0583_03536_roll_orbit_right_60_seed42536_roll_event_fragment_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03536_roll_orbit_right_60_seed42536/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03536_roll_orbit_right_60_seed42536/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0512_03437_roll_orbit_right_60_seed42437_wrong_camera_motion_visible,synthetic_controlled,TypeM_v11_synthetic_visible,wrong_camera_motion_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03437_roll_orbit_right_60_seed42437/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0512_03437_roll_orbit_right_60_seed42437_wrong_camera_motion_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03437_roll_orbit_right_60_seed42437/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03437_roll_orbit_right_60_seed42437/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0515_03437_roll_orbit_right_60_seed42437_background_drift_visible,synthetic_controlled,TypeM_v11_synthetic_visible,background_drift_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03437_roll_orbit_right_60_seed42437/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0515_03437_roll_orbit_right_60_seed42437_background_drift_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03437_roll_orbit_right_60_seed42437/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03437_roll_orbit_right_60_seed42437/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0049_02288_collision_orbit_right_64_seed41288_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02288_collision_orbit_right_64_seed41288/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0049_02288_collision_orbit_right_64_seed41288_collision_response_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02288_collision_orbit_right_64_seed41288/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02288_collision_orbit_right_64_seed41288/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0185_04279_containment_orbit_left_44_seed43279_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04279_containment_orbit_left_44_seed43279/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0185_04279_containment_orbit_left_44_seed43279_containment_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04279_containment_orbit_left_44_seed43279/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04279_containment_orbit_left_44_seed43279/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0469_01108_drop_orbit_left_72_seed40108_drop_motion_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,drop_motion_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01108_drop_orbit_left_72_seed40108/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0469_01108_drop_orbit_left_72_seed40108_drop_motion_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01108_drop_orbit_left_72_seed40108/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/01108_drop_orbit_left_72_seed40108/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0028_02239_collision_strafe_left_180_seed41239_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02239_collision_strafe_left_180_seed41239/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0028_02239_collision_strafe_left_180_seed41239_local_scene_patch_drift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02239_collision_strafe_left_180_seed41239/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02239_collision_strafe_left_180_seed41239/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0187_04279_containment_orbit_left_44_seed43279_object_duplicate_or_fragment,synthetic_controlled,TypeM_v11_synthetic_visible,object_duplicate_or_fragment,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04279_containment_orbit_left_44_seed43279/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0187_04279_containment_orbit_left_44_seed43279_object_duplicate_or_fragment/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04279_containment_orbit_left_44_seed43279/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04279_containment_orbit_left_44_seed43279/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0496_03413_roll_orbit_right_60_seed42413_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03413_roll_orbit_right_60_seed42413/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0496_03413_roll_orbit_right_60_seed42413_partial_freeze_foreground/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03413_roll_orbit_right_60_seed42413/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03413_roll_orbit_right_60_seed42413/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0278_04279_containment_orbit_left_44_seed43279_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04279_containment_orbit_left_44_seed43279/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0278_04279_containment_orbit_left_44_seed43279_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04279_containment_orbit_left_44_seed43279/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04279_containment_orbit_left_44_seed43279/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0595_03544_roll_orbit_right_60_seed42544_roll_event_fragment_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,roll_event_fragment_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03544_roll_orbit_right_60_seed42544/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0595_03544_roll_orbit_right_60_seed42544_roll_event_fragment_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03544_roll_orbit_right_60_seed42544/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03544_roll_orbit_right_60_seed42544/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0518_03440_roll_orbit_right_60_seed42440_wrong_camera_motion_visible,synthetic_controlled,TypeM_v11_synthetic_visible,wrong_camera_motion_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03440_roll_orbit_right_60_seed42440/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0518_03440_roll_orbit_right_60_seed42440_wrong_camera_motion_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03440_roll_orbit_right_60_seed42440/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03440_roll_orbit_right_60_seed42440/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0521_03440_roll_orbit_right_60_seed42440_background_drift_visible,synthetic_controlled,TypeM_v11_synthetic_visible,background_drift_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03440_roll_orbit_right_60_seed42440/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0521_03440_roll_orbit_right_60_seed42440_background_drift_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03440_roll_orbit_right_60_seed42440/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03440_roll_orbit_right_60_seed42440/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
