sample_id,condition_id,template,camera_motion,model_key,model_label,adapter_path,adapter_exists,generated_full,generated_future,prefix_video,gt_future,contact_sheet,exists_future,exists_contact_sheet,rollout_set,file_size_mb,fps,width,height,num_frames
03409_roll_orbit_right_60_seed42409,v6b_03409_roll_orbit_right_60_seed42409,roll,orbit_right_60,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03409_roll_orbit_right_60_seed42409_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03409_roll_orbit_right_60_seed42409_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03409_roll_orbit_right_60_seed42409_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03409_roll_orbit_right_60_seed42409/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/contact_sheets/03409_roll_orbit_right_60_seed42409_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,first16,1.358,16.0,832,480,76
03410_roll_orbit_right_60_seed42410,v6b_03410_roll_orbit_right_60_seed42410,roll,orbit_right_60,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/03410_roll_orbit_right_60_seed42410_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/03410_roll_orbit_right_60_seed42410_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/03410_roll_orbit_right_60_seed42410_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03410_roll_orbit_right_60_seed42410/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/contact_sheets/03410_roll_orbit_right_60_seed42410_M0_original_fast_prefix_future.jpg,True,True,first16,1.762,16.0,832,480,76
03410_roll_orbit_right_60_seed42410,v6b_03410_roll_orbit_right_60_seed42410,roll,orbit_right_60,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/03410_roll_orbit_right_60_seed42410_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/03410_roll_orbit_right_60_seed42410_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/03410_roll_orbit_right_60_seed42410_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03410_roll_orbit_right_60_seed42410/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/contact_sheets/03410_roll_orbit_right_60_seed42410_M_B_camera_r8_prefix_future.jpg,True,True,first16,1.774,16.0,832,480,76
03410_roll_orbit_right_60_seed42410,v6b_03410_roll_orbit_right_60_seed42410,roll,orbit_right_60,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03410_roll_orbit_right_60_seed42410_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03410_roll_orbit_right_60_seed42410_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03410_roll_orbit_right_60_seed42410_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03410_roll_orbit_right_60_seed42410/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/contact_sheets/03410_roll_orbit_right_60_seed42410_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,first16,1.766,16.0,832,480,76
03413_roll_orbit_right_60_seed42413,v6b_03413_roll_orbit_right_60_seed42413,roll,orbit_right_60,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/03413_roll_orbit_right_60_seed42413_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/03413_roll_orbit_right_60_seed42413_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/03413_roll_orbit_right_60_seed42413_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03413_roll_orbit_right_60_seed42413/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/contact_sheets/03413_roll_orbit_right_60_seed42413_M0_original_fast_prefix_future.jpg,True,True,first16,0.944,16.0,832,480,76
03413_roll_orbit_right_60_seed42413,v6b_03413_roll_orbit_right_60_seed42413,roll,orbit_right_60,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/03413_roll_orbit_right_60_seed42413_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/03413_roll_orbit_right_60_seed42413_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/03413_roll_orbit_right_60_seed42413_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03413_roll_orbit_right_60_seed42413/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/contact_sheets/03413_roll_orbit_right_60_seed42413_M_B_camera_r8_prefix_future.jpg,True,True,first16,0.968,16.0,832,480,76
03413_roll_orbit_right_60_seed42413,v6b_03413_roll_orbit_right_60_seed42413,roll,orbit_right_60,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03413_roll_orbit_right_60_seed42413_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03413_roll_orbit_right_60_seed42413_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03413_roll_orbit_right_60_seed42413_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03413_roll_orbit_right_60_seed42413/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/contact_sheets/03413_roll_orbit_right_60_seed42413_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,first16,0.939,16.0,832,480,76
03418_roll_orbit_right_60_seed42418,v6b_03418_roll_orbit_right_60_seed42418,roll,orbit_right_60,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/03418_roll_orbit_right_60_seed42418_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/03418_roll_orbit_right_60_seed42418_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/03418_roll_orbit_right_60_seed42418_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03418_roll_orbit_right_60_seed42418/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/contact_sheets/03418_roll_orbit_right_60_seed42418_M0_original_fast_prefix_future.jpg,True,True,first16,2.205,16.0,832,480,76
03418_roll_orbit_right_60_seed42418,v6b_03418_roll_orbit_right_60_seed42418,roll,orbit_right_60,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/03418_roll_orbit_right_60_seed42418_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/03418_roll_orbit_right_60_seed42418_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/03418_roll_orbit_right_60_seed42418_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03418_roll_orbit_right_60_seed42418/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/contact_sheets/03418_roll_orbit_right_60_seed42418_M_B_camera_r8_prefix_future.jpg,True,True,first16,2.157,16.0,832,480,76
03418_roll_orbit_right_60_seed42418,v6b_03418_roll_orbit_right_60_seed42418,roll,orbit_right_60,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03418_roll_orbit_right_60_seed42418_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03418_roll_orbit_right_60_seed42418_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/03418_roll_orbit_right_60_seed42418_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03418_roll_orbit_right_60_seed42418/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/contact_sheets/03418_roll_orbit_right_60_seed42418_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,first16,2.164,16.0,832,480,76
03435_roll_orbit_right_60_seed42435,v6b_03435_roll_orbit_right_60_seed42435,roll,orbit_right_60,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/03435_roll_orbit_right_60_seed42435_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/03435_roll_orbit_right_60_seed42435_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/03435_roll_orbit_right_60_seed42435_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03435_roll_orbit_right_60_seed42435/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/contact_sheets/03435_roll_orbit_right_60_seed42435_M0_original_fast_prefix_future.jpg,False,False,remaining16,0,0.0,0,0,0
03435_roll_orbit_right_60_seed42435,v6b_03435_roll_orbit_right_60_seed42435,roll,orbit_right_60,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/03435_roll_orbit_right_60_seed42435_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/03435_roll_orbit_right_60_seed42435_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/03435_roll_orbit_right_60_seed42435_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03435_roll_orbit_right_60_seed42435/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/contact_sheets/03435_roll_orbit_right_60_seed42435_M_B_camera_r8_prefix_future.jpg,True,True,remaining16,1.901,16.0,832,480,76
03435_roll_orbit_right_60_seed42435,v6b_03435_roll_orbit_right_60_seed42435,roll,orbit_right_60,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03435_roll_orbit_right_60_seed42435_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03435_roll_orbit_right_60_seed42435_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03435_roll_orbit_right_60_seed42435_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03435_roll_orbit_right_60_seed42435/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/contact_sheets/03435_roll_orbit_right_60_seed42435_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,remaining16,1.973,16.0,832,480,76
03437_roll_orbit_right_60_seed42437,v6b_03437_roll_orbit_right_60_seed42437,roll,orbit_right_60,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/03437_roll_orbit_right_60_seed42437_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/03437_roll_orbit_right_60_seed42437_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/03437_roll_orbit_right_60_seed42437_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03437_roll_orbit_right_60_seed42437/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/contact_sheets/03437_roll_orbit_right_60_seed42437_M0_original_fast_prefix_future.jpg,False,False,remaining16,0,0.0,0,0,0
03437_roll_orbit_right_60_seed42437,v6b_03437_roll_orbit_right_60_seed42437,roll,orbit_right_60,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/03437_roll_orbit_right_60_seed42437_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/03437_roll_orbit_right_60_seed42437_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/03437_roll_orbit_right_60_seed42437_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03437_roll_orbit_right_60_seed42437/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/contact_sheets/03437_roll_orbit_right_60_seed42437_M_B_camera_r8_prefix_future.jpg,True,True,remaining16,1.331,16.0,832,480,76
03437_roll_orbit_right_60_seed42437,v6b_03437_roll_orbit_right_60_seed42437,roll,orbit_right_60,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03437_roll_orbit_right_60_seed42437_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03437_roll_orbit_right_60_seed42437_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03437_roll_orbit_right_60_seed42437_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03437_roll_orbit_right_60_seed42437/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/contact_sheets/03437_roll_orbit_right_60_seed42437_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,remaining16,1.338,16.0,832,480,76
03440_roll_orbit_right_60_seed42440,v6b_03440_roll_orbit_right_60_seed42440,roll,orbit_right_60,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/03440_roll_orbit_right_60_seed42440_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/03440_roll_orbit_right_60_seed42440_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/03440_roll_orbit_right_60_seed42440_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03440_roll_orbit_right_60_seed42440/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/contact_sheets/03440_roll_orbit_right_60_seed42440_M0_original_fast_prefix_future.jpg,False,False,remaining16,0,0.0,0,0,0
03440_roll_orbit_right_60_seed42440,v6b_03440_roll_orbit_right_60_seed42440,roll,orbit_right_60,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/03440_roll_orbit_right_60_seed42440_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/03440_roll_orbit_right_60_seed42440_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/03440_roll_orbit_right_60_seed42440_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03440_roll_orbit_right_60_seed42440/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/contact_sheets/03440_roll_orbit_right_60_seed42440_M_B_camera_r8_prefix_future.jpg,True,True,remaining16,1.386,16.0,832,480,76
03440_roll_orbit_right_60_seed42440,v6b_03440_roll_orbit_right_60_seed42440,roll,orbit_right_60,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03440_roll_orbit_right_60_seed42440_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03440_roll_orbit_right_60_seed42440_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03440_roll_orbit_right_60_seed42440_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03440_roll_orbit_right_60_seed42440/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/contact_sheets/03440_roll_orbit_right_60_seed42440_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,remaining16,1.391,16.0,832,480,76
03442_roll_orbit_right_60_seed42442,v6b_03442_roll_orbit_right_60_seed42442,roll,orbit_right_60,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/03442_roll_orbit_right_60_seed42442_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/03442_roll_orbit_right_60_seed42442_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/03442_roll_orbit_right_60_seed42442_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03442_roll_orbit_right_60_seed42442/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/contact_sheets/03442_roll_orbit_right_60_seed42442_M0_original_fast_prefix_future.jpg,False,False,remaining16,0,0.0,0,0,0
03442_roll_orbit_right_60_seed42442,v6b_03442_roll_orbit_right_60_seed42442,roll,orbit_right_60,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/03442_roll_orbit_right_60_seed42442_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/03442_roll_orbit_right_60_seed42442_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/03442_roll_orbit_right_60_seed42442_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03442_roll_orbit_right_60_seed42442/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/contact_sheets/03442_roll_orbit_right_60_seed42442_M_B_camera_r8_prefix_future.jpg,True,True,remaining16,1.597,16.0,832,480,76
03442_roll_orbit_right_60_seed42442,v6b_03442_roll_orbit_right_60_seed42442,roll,orbit_right_60,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03442_roll_orbit_right_60_seed42442_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03442_roll_orbit_right_60_seed42442_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03442_roll_orbit_right_60_seed42442_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/03442_roll_orbit_right_60_seed42442/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/contact_sheets/03442_roll_orbit_right_60_seed42442_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,remaining16,1.472,16.0,832,480,76
04204_containment_orbit_left_44_seed43204,v6b_04204_containment_orbit_left_44_seed43204,containment,orbit_left_44,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/04204_containment_orbit_left_44_seed43204_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/04204_containment_orbit_left_44_seed43204_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/04204_containment_orbit_left_44_seed43204_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/contact_sheets/04204_containment_orbit_left_44_seed43204_M0_original_fast_prefix_future.jpg,True,True,first16,2.227,16.0,832,480,76
04204_containment_orbit_left_44_seed43204,v6b_04204_containment_orbit_left_44_seed43204,containment,orbit_left_44,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/04204_containment_orbit_left_44_seed43204_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/04204_containment_orbit_left_44_seed43204_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/04204_containment_orbit_left_44_seed43204_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/contact_sheets/04204_containment_orbit_left_44_seed43204_M_B_camera_r8_prefix_future.jpg,True,True,first16,2.135,16.0,832,480,76
