subset,pair_id,source,failure_type,reward_margin,reviewed,local_mask_ready,medium_hard,winner_video_path,loser_video_path
synthetic_controlled,v11_SYN_EXTRA_0056_02292_collision_orbit_right_64_seed41292_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0078_02288_collision_orbit_right_64_seed41288_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.136203,True,True,True,,
synthetic_controlled,v11_SYN_0562_03494_roll_orbit_right_60_seed42494_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0308_04346_containment_orbit_left_44_seed43346_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.123592,True,True,True,,
synthetic_controlled,v11_SYN_0480_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0029_02226_collision_orbit_right_64_seed41226_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0069_02353_collision_strafe_left_180_seed41353_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.124624,True,True,True,,
synthetic_controlled,v11_SYN_0313_04351_containment_orbit_left_44_seed43351_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0088_02295_collision_strafe_left_180_seed41295_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0084_02292_collision_orbit_right_64_seed41292_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0568_03495_roll_orbit_right_60_seed42495_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0206_04346_containment_orbit_left_44_seed43346_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.123915,True,True,True,,
synthetic_controlled,v11_SYN_0011_02202_collision_orbit_right_64_seed41202_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0109_02360_collision_orbit_right_64_seed41360_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0209_04351_containment_orbit_left_44_seed43351_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.198633,True,True,True,,
synthetic_controlled,v11_SYN_0094_02327_collision_strafe_left_180_seed41327_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0090_02295_collision_strafe_left_180_seed41295_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.182472,True,True,True,,
synthetic_controlled,v11_SYN_0574_03505_roll_orbit_right_60_seed42505_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0314_04351_containment_orbit_left_44_seed43351_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0005_02200_collision_orbit_right_64_seed41200_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0073_02360_collision_orbit_right_64_seed41360_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.189936,True,True,True,,
synthetic_controlled,v11_SYN_0319_04355_containment_orbit_left_44_seed43355_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0064_02327_collision_strafe_left_180_seed41327_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0580_03533_roll_orbit_right_60_seed42533_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.153286,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0210_04351_containment_orbit_left_44_seed43351_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.219779,True,True,True,,
synthetic_controlled,v11_SYN_0137_prefix5_anchored_1128e39109fc83_object_deformation_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0077_02366_collision_orbit_right_64_seed41366_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0213_04355_containment_orbit_left_44_seed43355_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.196291,True,True,True,,
synthetic_controlled,v11_SYN_0100_02328_collision_orbit_right_64_seed41328_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0108_02353_collision_strafe_left_180_seed41353_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0227_04209_containment_orbit_left_44_seed43209_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0320_04355_containment_orbit_left_44_seed43355_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.160614,True,True,True,,
synthetic_controlled,v11_SYN_0149_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0121_02378_collision_orbit_right_64_seed41378_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0325_04357_containment_orbit_left_44_seed43357_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.124595,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0068_02328_collision_orbit_right_64_seed41328_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0114_02360_collision_orbit_right_64_seed41360_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0233_04214_containment_orbit_left_44_seed43214_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.20227,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0214_04355_containment_orbit_left_44_seed43355_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.122496,True,True,True,,
synthetic_controlled,v11_SYN_0155_prefix5_anchored_525c18bc4422f0_background_drift_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0081_02378_collision_orbit_right_64_seed41378_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0217_04357_containment_orbit_left_44_seed43357_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.178765,True,True,True,,
synthetic_controlled,v11_SYN_0106_02353_collision_strafe_left_180_seed41353_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0120_02366_collision_orbit_right_64_seed41366_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.137912,True,True,True,,
synthetic_controlled,v11_SYN_0326_04357_containment_orbit_left_44_seed43357_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0167_prefix5_anchored_b53591379e11c1_object_deformation_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0127_02384_collision_orbit_right_64_seed41384_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0331_04358_containment_orbit_left_44_seed43358_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0126_02378_collision_orbit_right_64_seed41378_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.152241,True,True,True,,
synthetic_controlled,v11_SYN_0251_04248_containment_orbit_left_44_seed43248_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0218_04357_containment_orbit_left_44_seed43357_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.122608,True,True,True,,
synthetic_controlled,v11_SYN_0173_prefix5_anchored_e78653865b3413_wrong_camera_motion_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0085_02384_collision_orbit_right_64_seed41384_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0221_04358_containment_orbit_left_44_seed43358_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.125459,True,True,True,,
synthetic_controlled,v11_SYN_0118_02366_collision_orbit_right_64_seed41366_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0132_02384_collision_orbit_right_64_seed41384_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.164985,True,True,True,,
synthetic_controlled,v11_SYN_0332_04358_containment_orbit_left_44_seed43358_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0191_prefix5_anchored_ff65f1ae3e7ca8_background_drift_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0019_02222_collision_orbit_right_64_seed41222_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0217_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0080_02366_collision_orbit_right_64_seed41366_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0486_03409_roll_orbit_right_60_seed42409_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0263_04252_containment_orbit_left_44_seed43252_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.124219,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0222_04358_containment_orbit_left_44_seed43358_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.142179,True,True,True,,
synthetic_controlled,v11_SYN_0197_v6_02200_collision_orbit_right_64_seed41200_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0013_02222_collision_orbit_right_64_seed41222_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.13386,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0145_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0124_02378_collision_orbit_right_64_seed41378_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0492_03410_roll_orbit_right_60_seed42410_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0218_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0209_v6_02222_collision_orbit_right_64_seed41222_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0025_02226_collision_orbit_right_64_seed41226_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0337_prefix5_anchored_1279c3b65a6d9e_object_identity_change_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0130_02384_collision_orbit_right_64_seed41384_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0498_03413_roll_orbit_right_60_seed42413_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.147276,True,True,True,,
synthetic_controlled,v11_SYN_0275_04267_containment_orbit_left_44_seed43267_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.148263,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0146_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0007_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0225_prefix5_anchored_1279c3b65a6d9e_object_identity_change_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0504_03418_roll_orbit_right_60_seed42418_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0338_prefix5_anchored_1279c3b65a6d9e_object_identity_change_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0005_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0343_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0226_04209_containment_orbit_left_44_seed43209_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0510_03435_roll_orbit_right_60_seed42435_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.249529,True,True,True,,
synthetic_controlled,v11_SYN_0287_04280_containment_orbit_left_44_seed43280_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0230_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0001_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.124606,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0229_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.149105,True,True,True,,
synthetic_controlled,v11_SYN_0516_03437_roll_orbit_right_60_seed42437_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0293_04302_containment_orbit_left_44_seed43302_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.14178,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0234_prefix5_anchored_95981b8f74bed0_background_drift_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0133_prefix5_anchored_1128e39109fc83_object_deformation_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0349_prefix5_anchored_95981b8f74bed0_background_drift_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0232_04214_containment_orbit_left_44_seed43214_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.14553,True,True,True,,
synthetic_controlled,v11_SYN_0528_03442_roll_orbit_right_60_seed42442_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0299_04339_containment_orbit_left_44_seed43339_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0356_prefix5_anchored_d744c2d6f264ba_object_deformation_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0089_prefix5_anchored_1128e39109fc83_object_deformation_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0233_prefix5_anchored_95981b8f74bed0_background_drift_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0534_03453_roll_orbit_right_60_seed42453_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.189308,True,True,True,,
synthetic_controlled,v11_SYN_0305_04342_containment_orbit_left_44_seed43342_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.163144,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0238_prefix5_anchored_d744c2d6f264ba_object_deformation_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0139_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.15762,True,True,True,,
synthetic_controlled,v11_SYN_0355_prefix5_anchored_d744c2d6f264ba_object_deformation_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0540_03465_roll_orbit_right_60_seed42465_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.134561,True,True,True,,
synthetic_controlled,v11_SYN_0311_04346_containment_orbit_left_44_seed43346_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0362_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0093_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0237_prefix5_anchored_d744c2d6f264ba_object_deformation_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0546_03472_roll_orbit_right_60_seed42472_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.145617,True,True,True,,
synthetic_controlled,v11_SYN_0317_04351_containment_orbit_left_44_seed43351_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.141197,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0242_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0151_prefix5_anchored_525c18bc4422f0_background_drift_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0361_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.123683,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0164_04236_containment_orbit_left_44_seed43236_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0552_03477_roll_orbit_right_60_seed42477_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12083,True,True,True,,
synthetic_controlled,v11_SYN_0323_04355_containment_orbit_left_44_seed43355_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.143913,True,True,True,,
synthetic_controlled,v11_SYN_0368_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0157_prefix5_anchored_7f708dfe212ad6_freeze_foreground_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0241_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0168_04248_containment_orbit_left_44_seed43248_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0558_03484_roll_orbit_right_60_seed42484_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0329_04357_containment_orbit_left_44_seed43357_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0246_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0105_prefix5_anchored_7f708dfe212ad6_freeze_foreground_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0367_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0564_03494_roll_orbit_right_60_seed42494_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0335_04358_containment_orbit_left_44_seed43358_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0250_v6_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0109_prefix5_anchored_b53591379e11c1_object_deformation_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0245_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0570_03495_roll_orbit_right_60_seed42495_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.147304,True,True,True,,
synthetic_controlled,v11_SYN_0221_04204_containment_orbit_left_44_seed43204_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0113_prefix5_anchored_e78653865b3413_wrong_camera_motion_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.179889,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0249_v6_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0576_03505_roll_orbit_right_60_seed42505_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.125489,True,True,True,,
synthetic_controlled,v11_SYN_0341_prefix5_anchored_1279c3b65a6d9e_object_identity_change_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0175_prefix5_anchored_ebade3740fe2f4_object_identity_change_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0274_04267_containment_orbit_left_44_seed43267_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0582_03533_roll_orbit_right_60_seed42533_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.135819,True,True,True,,
synthetic_controlled,v11_SYN_0347_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0117_prefix5_anchored_ebade3740fe2f4_object_identity_change_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0588_03536_roll_orbit_right_60_seed42536_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.162559,True,True,True,,
synthetic_controlled,v11_SYN_0353_prefix5_anchored_95981b8f74bed0_background_drift_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0121_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.186599,True,True,True,,
synthetic_controlled,v11_SYN_0594_03542_roll_orbit_right_60_seed42542_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0359_prefix5_anchored_d744c2d6f264ba_object_deformation_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0187_prefix5_anchored_ff65f1ae3e7ca8_background_drift_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0600_03544_roll_orbit_right_60_seed42544_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0365_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0193_v6_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0371_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.126197,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0129_v6_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0377_v6_04204_containment_orbit_left_44_seed43204_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0199_v6_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0292_04302_containment_orbit_left_44_seed43302_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0479_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.154475,True,True,True,,
synthetic_controlled,v11_SYN_EXTRA_0133_v6_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
synthetic_controlled,v11_SYN_0246_04236_containment_orbit_left_44_seed43236_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.124277,True,True,True,,
synthetic_controlled,v11_SYN_0205_v6_02222_collision_orbit_right_64_seed41222_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
