affected_region,affected_time_span,camera_motion,condition_id,contact_sheet,corruption_type,dpo_ready,fvd,local_absdiff_mean,local_absdiff_p95,loser_full_video,loser_video,lpips,pair_id,pair_type,prefix_video,psnr_future,reward_loser,reward_margin,reward_winner,sample_id,sharpness_loser,sharpness_ratio,sharpness_winner,ssim_future_proxy,status,template,vbench,winner_video,written_reason
"{""h"": 132, ""w"": 219, ""x"": 260, ""y"": 164}","[20, 67]",orbit_left_44,04279_containment_orbit_left_44_seed43279,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_047_04279_containment_orbit_left_44_seed43279_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,28.686684,122.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_047_04279_containment_orbit_left_44_seed43279_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_047_04279_containment_orbit_left_44_seed43279_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_047_04279_containment_orbit_left_44_seed43279_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04279_containment_orbit_left_44_seed43279/prefix_len5.mp4,26.182351,0.62,0.38,1.0,04279_containment_orbit_left_44_seed43279,542.8714,1.013929,535.4138,0.983714,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04279_containment_orbit_left_44_seed43279/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=122.0; sharpness_ratio=1.013929
"{""h"": 97, ""w"": 245, ""x"": 298, ""y"": 202}","[20, 67]",orbit_left_44,04280_containment_orbit_left_44_seed43280,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_048_04280_containment_orbit_left_44_seed43280_local_temporal_jump.jpg,local_temporal_jump,True,BLOCKED_BY_ENV: no local FVD/I3D backend,16.829454,74.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_048_04280_containment_orbit_left_44_seed43280_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_048_04280_containment_orbit_left_44_seed43280_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_048_04280_containment_orbit_left_44_seed43280_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04280_containment_orbit_left_44_seed43280/prefix_len5.mp4,30.756364,0.714947,0.285053,1.0,04280_containment_orbit_left_44_seed43280,752.358403,1.011401,743.877712,0.992145,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04280_containment_orbit_left_44_seed43280/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=74.0; sharpness_ratio=1.011401
"{""h"": 112, ""w"": 239, ""x"": 195, ""y"": 237}","[20, 67]",orbit_left_44,04302_containment_orbit_left_44_seed43302,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_049_04302_containment_orbit_left_44_seed43302_local_patch_freeze.jpg,local_patch_freeze,True,BLOCKED_BY_ENV: no local FVD/I3D backend,14.663604,69.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_049_04302_containment_orbit_left_44_seed43302_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_049_04302_containment_orbit_left_44_seed43302_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_049_04302_containment_orbit_left_44_seed43302_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04302_containment_orbit_left_44_seed43302/prefix_len5.mp4,30.780965,0.726526,0.273474,1.0,04302_containment_orbit_left_44_seed43302,942.546286,1.0,942.546286,0.992291,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04302_containment_orbit_left_44_seed43302/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=69.0; sharpness_ratio=1.0
"{""h"": 153, ""w"": 228, ""x"": 380, ""y"": 134}","[20, 67]",orbit_left_44,04339_containment_orbit_left_44_seed43339,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_050_04339_containment_orbit_left_44_seed43339_local_patch_drift.jpg,local_patch_drift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,9.236922,48.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_050_04339_containment_orbit_left_44_seed43339_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_050_04339_containment_orbit_left_44_seed43339_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_050_04339_containment_orbit_left_44_seed43339_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04339_containment_orbit_left_44_seed43339/prefix_len5.mp4,32.601636,0.775158,0.224842,1.0,04339_containment_orbit_left_44_seed43339,688.621304,1.0,688.621304,0.993672,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04339_containment_orbit_left_44_seed43339/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=48.0; sharpness_ratio=1.0
"{""h"": 152, ""w"": 202, ""x"": 410, ""y"": 165}","[20, 67]",orbit_left_44,04342_containment_orbit_left_44_seed43342,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_051_04342_containment_orbit_left_44_seed43342_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,17.834517,53.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_051_04342_containment_orbit_left_44_seed43342_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_051_04342_containment_orbit_left_44_seed43342_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_051_04342_containment_orbit_left_44_seed43342_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04342_containment_orbit_left_44_seed43342/prefix_len5.mp4,30.628574,0.763579,0.236421,1.0,04342_containment_orbit_left_44_seed43342,1006.146829,1.040754,966.748209,0.989246,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04342_containment_orbit_left_44_seed43342/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=53.0; sharpness_ratio=1.040754
"{""h"": 99, ""w"": 209, ""x"": 326, ""y"": 264}","[20, 67]",orbit_left_44,04346_containment_orbit_left_44_seed43346,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_052_04346_containment_orbit_left_44_seed43346_local_temporal_jump.jpg,local_temporal_jump,True,BLOCKED_BY_ENV: no local FVD/I3D backend,21.842192,85.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_052_04346_containment_orbit_left_44_seed43346_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_052_04346_containment_orbit_left_44_seed43346_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_052_04346_containment_orbit_left_44_seed43346_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04346_containment_orbit_left_44_seed43346/prefix_len5.mp4,29.628022,0.689474,0.310526,1.0,04346_containment_orbit_left_44_seed43346,840.215936,1.010464,831.515211,0.991124,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04346_containment_orbit_left_44_seed43346/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=85.0; sharpness_ratio=1.010464
"{""h"": 106, ""w"": 210, ""x"": 222, ""y"": 217}","[20, 67]",orbit_left_44,04351_containment_orbit_left_44_seed43351,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_053_04351_containment_orbit_left_44_seed43351_local_patch_freeze.jpg,local_patch_freeze,True,BLOCKED_BY_ENV: no local FVD/I3D backend,23.907463,113.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_053_04351_containment_orbit_left_44_seed43351_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_053_04351_containment_orbit_left_44_seed43351_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_053_04351_containment_orbit_left_44_seed43351_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04351_containment_orbit_left_44_seed43351/prefix_len5.mp4,27.903457,0.624632,0.375368,1.0,04351_containment_orbit_left_44_seed43351,894.731897,1.0,894.731897,0.989548,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04351_containment_orbit_left_44_seed43351/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=113.0; sharpness_ratio=1.0
"{""h"": 118, ""w"": 216, ""x"": 191, ""y"": 104}","[20, 67]",orbit_left_44,04355_containment_orbit_left_44_seed43355,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_054_04355_containment_orbit_left_44_seed43355_local_patch_drift.jpg,local_patch_drift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,12.611625,84.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_054_04355_containment_orbit_left_44_seed43355_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_054_04355_containment_orbit_left_44_seed43355_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_054_04355_containment_orbit_left_44_seed43355_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04355_containment_orbit_left_44_seed43355/prefix_len5.mp4,30.374638,0.691789,0.308211,1.0,04355_containment_orbit_left_44_seed43355,903.721071,1.076183,839.746832,0.993687,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04355_containment_orbit_left_44_seed43355/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=84.0; sharpness_ratio=1.076183
"{""h"": 135, ""w"": 230, ""x"": 310, ""y"": 171}","[20, 67]",orbit_left_44,04357_containment_orbit_left_44_seed43357,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_055_04357_containment_orbit_left_44_seed43357_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,15.665583,45.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_055_04357_containment_orbit_left_44_seed43357_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_055_04357_containment_orbit_left_44_seed43357_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_055_04357_containment_orbit_left_44_seed43357_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04357_containment_orbit_left_44_seed43357/prefix_len5.mp4,31.38076,0.782105,0.217895,1.0,04357_containment_orbit_left_44_seed43357,912.067216,1.059029,861.229343,0.990447,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04357_containment_orbit_left_44_seed43357/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=45.0; sharpness_ratio=1.059029
"{""h"": 103, ""w"": 232, ""x"": 233, ""y"": 123}","[20, 67]",orbit_left_44,04358_containment_orbit_left_44_seed43358,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_056_04358_containment_orbit_left_44_seed43358_local_temporal_jump.jpg,local_temporal_jump,True,BLOCKED_BY_ENV: no local FVD/I3D backend,12.973957,71.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_056_04358_containment_orbit_left_44_seed43358_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_056_04358_containment_orbit_left_44_seed43358_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_056_04358_containment_orbit_left_44_seed43358_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/04358_containment_orbit_left_44_seed43358/prefix_len5.mp4,31.553456,0.721895,0.278105,1.0,04358_containment_orbit_left_44_seed43358,1231.601258,1.0,1231.601258,0.993911,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/04358_containment_orbit_left_44_seed43358/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=71.0; sharpness_ratio=1.0
"{""h"": 111, ""w"": 232, ""x"": 362, ""y"": 246}","[20, 67]",orbit_left_44,prefix5_anchored_1279c3b65a6d9e_object_identity_change,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_057_prefix5_anchored_1279c3b65a6d9e_object_identity_change_local_patch_freeze.jpg,local_patch_freeze,True,BLOCKED_BY_ENV: no local FVD/I3D backend,6.437639,36.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_057_prefix5_anchored_1279c3b65a6d9e_object_identity_change_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_057_prefix5_anchored_1279c3b65a6d9e_object_identity_change_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_057_prefix5_anchored_1279c3b65a6d9e_object_identity_change_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_1279c3b65a6d9e_object_identity_change/prefix_len5.mp4,35.809317,0.802947,0.197053,1.0,prefix5_anchored_1279c3b65a6d9e_object_identity_change,783.662235,1.0,783.662235,0.996744,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=36.0; sharpness_ratio=1.0
"{""h"": 96, ""w"": 211, ""x"": 268, ""y"": 191}","[20, 67]",orbit_left_44,prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_058_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_patch_drift.jpg,local_patch_drift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,15.531266,76.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_058_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_058_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_058_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch/prefix_len5.mp4,31.693919,0.710316,0.289684,1.0,prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch,788.295649,1.005913,783.662235,0.993821,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=76.0; sharpness_ratio=1.005913
"{""h"": 142, ""w"": 211, ""x"": 401, ""y"": 162}","[20, 67]",orbit_left_44,prefix5_anchored_95981b8f74bed0_background_drift,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_059_prefix5_anchored_95981b8f74bed0_background_drift_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,23.436995,74.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_059_prefix5_anchored_95981b8f74bed0_background_drift_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_059_prefix5_anchored_95981b8f74bed0_background_drift_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_059_prefix5_anchored_95981b8f74bed0_background_drift_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_95981b8f74bed0_background_drift/prefix_len5.mp4,28.412908,0.714947,0.285053,1.0,prefix5_anchored_95981b8f74bed0_background_drift,787.777936,1.005252,783.662235,0.986209,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=74.0; sharpness_ratio=1.005252
"{""h"": 96, ""w"": 219, ""x"": 285, ""y"": 205}","[20, 67]",orbit_left_44,prefix5_anchored_d744c2d6f264ba_object_deformation,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_060_prefix5_anchored_d744c2d6f264ba_object_deformation_local_temporal_jump.jpg,local_temporal_jump,True,BLOCKED_BY_ENV: no local FVD/I3D backend,13.779338,76.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_060_prefix5_anchored_d744c2d6f264ba_object_deformation_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_060_prefix5_anchored_d744c2d6f264ba_object_deformation_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_060_prefix5_anchored_d744c2d6f264ba_object_deformation_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_d744c2d6f264ba_object_deformation/prefix_len5.mp4,32.039025,0.710316,0.289684,1.0,prefix5_anchored_d744c2d6f264ba_object_deformation,783.662235,1.0,783.662235,0.994311,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=76.0; sharpness_ratio=1.0
"{""h"": 108, ""w"": 234, ""x"": 369, ""y"": 182}","[20, 67]",orbit_left_44,prefix5_anchored_d86ae2fb1d25b2_freeze_foreground,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_061_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_local_patch_freeze.jpg,local_patch_freeze,True,BLOCKED_BY_ENV: no local FVD/I3D backend,8.261614,46.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_061_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_061_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_061_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_d86ae2fb1d25b2_freeze_foreground/prefix_len5.mp4,34.505839,0.779789,0.220211,1.0,prefix5_anchored_d86ae2fb1d25b2_freeze_foreground,785.342769,1.002144,783.662235,0.9959,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=46.0; sharpness_ratio=1.002144
"{""h"": 115, ""w"": 180, ""x"": 397, ""y"": 233}","[20, 67]",orbit_left_44,prefix5_anchored_dc458b2cf487d8_wrong_camera_motion,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_062_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_local_patch_drift.jpg,local_patch_drift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,8.104587,46.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_062_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_062_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_062_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_dc458b2cf487d8_wrong_camera_motion/prefix_len5.mp4,35.349999,0.779789,0.220211,1.0,prefix5_anchored_dc458b2cf487d8_wrong_camera_motion,783.662235,1.0,783.662235,0.996705,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=46.0; sharpness_ratio=1.0
"{""h"": 127, ""w"": 195, ""x"": 409, ""y"": 160}","[20, 67]",orbit_left_44,v6_04204_containment_orbit_left_44_seed43204,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_063_v6_04204_containment_orbit_left_44_seed43204_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,22.205618,74.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_063_v6_04204_containment_orbit_left_44_seed43204_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_063_v6_04204_containment_orbit_left_44_seed43204_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_063_v6_04204_containment_orbit_left_44_seed43204_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/v6_04204_containment_orbit_left_44_seed43204/prefix_len5.mp4,29.56754,0.714947,0.285053,1.0,v6_04204_containment_orbit_left_44_seed43204,783.662235,1.0,783.662235,0.9892,DPO_READY_SYNTHETIC_VISIBLE_V10,containment,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=74.0; sharpness_ratio=1.0
"{""h"": 133, ""w"": 231, ""x"": 205, ""y"": 184}","[20, 67]",orbit_left_72,01002_drop_orbit_left_72_seed40002,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_064_01002_drop_orbit_left_72_seed40002_local_temporal_jump.jpg,local_temporal_jump,True,BLOCKED_BY_ENV: no local FVD/I3D backend,23.478586,117.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_064_01002_drop_orbit_left_72_seed40002_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_064_01002_drop_orbit_left_72_seed40002_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_064_01002_drop_orbit_left_72_seed40002_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01002_drop_orbit_left_72_seed40002/prefix_len5.mp4,25.863956,0.62,0.38,1.0,01002_drop_orbit_left_72_seed40002,468.338809,1.188245,394.143444,0.985834,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01002_drop_orbit_left_72_seed40002/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=117.0; sharpness_ratio=1.188245
