subset,pair_id,pair_source,pair_type,failure_type,is_rollout_derived,is_synthetic,prefix_path,condition_full_path,winner_future_path,winner_full_path,loser_future_path,loser_full_path,prompt_path,poses_path,intrinsics_path,contact_sheet_path,prefix_exists,condition_full_exists,winner_future_exists,winner_full_exists,loser_future_exists,loser_full_exists,prompt_path_exists,poses_exists,intrinsics_exists,contact_sheet_exists,winner_video_ok,loser_video_ok,prefix_recoverable,winner_recoverable,loser_recoverable,reviewed,strict_asset_complete_for_energy,recoverable_for_energy,ready_recoverable_for_energy,missing_fields
local_mask,v11_SYN_0293_04302_containment_orbit_left_44_seed43302_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/04302_containment_orbit_left_44_seed43302/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04302_containment_orbit_left_44_seed43302/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/04302_containment_orbit_left_44_seed43302/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04302_containment_orbit_left_44_seed43302/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0293_04302_containment_orbit_left_44_seed43302_partial_freeze_foreground/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04302_containment_orbit_left_44_seed43302/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04302_containment_orbit_left_44_seed43302/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04302_containment_orbit_left_44_seed43302/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0293_04302_containment_orbit_left_44_seed43302_partial_freeze_foreground.jpg,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,prefix_existing
local_mask,v11_SYN_EXTRA_0234_prefix5_anchored_95981b8f74bed0_background_drift_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_95981b8f74bed0_background_drift/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0234_prefix5_anchored_95981b8f74bed0_background_drift_reobserve_mismatch_visible/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0234_prefix5_anchored_95981b8f74bed0_background_drift_reobserve_mismatch_visible.jpg,false,false,false,false,true,false,true,true,true,true,false,true,false,false,true,true,false,false,false,prefix_existing;prefix_recoverable;winner_existing;winner_recoverable
local_mask,v11_SYN_0133_prefix5_anchored_1128e39109fc83_object_deformation_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_1128e39109fc83_object_deformation/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0133_prefix5_anchored_1128e39109fc83_object_deformation_collision_response_failure_synthetic/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02200_collision_orbit_right_64_seed41200/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02200_collision_orbit_right_64_seed41200/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02200_collision_orbit_right_64_seed41200/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0133_prefix5_anchored_1128e39109fc83_object_deformation_collision_response_failure_synthetic.jpg,false,false,false,false,true,false,true,true,true,true,false,true,false,false,true,true,false,false,false,prefix_existing;prefix_recoverable;winner_existing;winner_recoverable
local_mask,v11_SYN_0349_prefix5_anchored_95981b8f74bed0_background_drift_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_95981b8f74bed0_background_drift/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0349_prefix5_anchored_95981b8f74bed0_background_drift_containment_failure_synthetic/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0349_prefix5_anchored_95981b8f74bed0_background_drift_containment_failure_synthetic.jpg,false,false,false,false,true,false,true,true,true,true,false,true,false,false,true,true,false,false,false,prefix_existing;prefix_recoverable;winner_existing;winner_recoverable
local_mask,v11_SYN_0232_04214_containment_orbit_left_44_seed43214_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/04214_containment_orbit_left_44_seed43214/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04214_containment_orbit_left_44_seed43214/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/04214_containment_orbit_left_44_seed43214/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04214_containment_orbit_left_44_seed43214/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0232_04214_containment_orbit_left_44_seed43214_local_scene_patch_drift/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04214_containment_orbit_left_44_seed43214/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04214_containment_orbit_left_44_seed43214/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04214_containment_orbit_left_44_seed43214/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0232_04214_containment_orbit_left_44_seed43214_local_scene_patch_drift.jpg,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,prefix_existing
local_mask,v11_SYN_0528_03442_roll_orbit_right_60_seed42442_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/03442_roll_orbit_right_60_seed42442/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03442_roll_orbit_right_60_seed42442/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/03442_roll_orbit_right_60_seed42442/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03442_roll_orbit_right_60_seed42442/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0528_03442_roll_orbit_right_60_seed42442_object_identity_color_shift/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03442_roll_orbit_right_60_seed42442/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03442_roll_orbit_right_60_seed42442/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03442_roll_orbit_right_60_seed42442/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0528_03442_roll_orbit_right_60_seed42442_object_identity_color_shift.jpg,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,prefix_existing
local_mask,v11_SYN_0299_04339_containment_orbit_left_44_seed43339_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/04339_containment_orbit_left_44_seed43339/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04339_containment_orbit_left_44_seed43339/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/04339_containment_orbit_left_44_seed43339/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04339_containment_orbit_left_44_seed43339/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0299_04339_containment_orbit_left_44_seed43339_partial_freeze_foreground/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04339_containment_orbit_left_44_seed43339/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04339_containment_orbit_left_44_seed43339/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04339_containment_orbit_left_44_seed43339/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0299_04339_containment_orbit_left_44_seed43339_partial_freeze_foreground.jpg,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,prefix_existing
local_mask,v11_SYN_0356_prefix5_anchored_d744c2d6f264ba_object_deformation_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_d744c2d6f264ba_object_deformation/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0356_prefix5_anchored_d744c2d6f264ba_object_deformation_reobserve_mismatch_visible/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0356_prefix5_anchored_d744c2d6f264ba_object_deformation_reobserve_mismatch_visible.jpg,false,false,false,false,true,false,true,true,true,true,false,true,false,false,true,true,false,false,false,prefix_existing;prefix_recoverable;winner_existing;winner_recoverable
local_mask,v11_SYN_EXTRA_0089_prefix5_anchored_1128e39109fc83_object_deformation_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_1128e39109fc83_object_deformation/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0089_prefix5_anchored_1128e39109fc83_object_deformation_collision_response_failure_synthetic/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02200_collision_orbit_right_64_seed41200/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02200_collision_orbit_right_64_seed41200/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02200_collision_orbit_right_64_seed41200/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0089_prefix5_anchored_1128e39109fc83_object_deformation_collision_response_failure_synthetic.jpg,false,false,false,false,true,false,true,true,true,true,false,true,false,false,true,true,false,false,false,prefix_existing;prefix_recoverable;winner_existing;winner_recoverable
local_mask,v11_SYN_EXTRA_0233_prefix5_anchored_95981b8f74bed0_background_drift_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_95981b8f74bed0_background_drift/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0233_prefix5_anchored_95981b8f74bed0_background_drift_containment_failure_synthetic/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0233_prefix5_anchored_95981b8f74bed0_background_drift_containment_failure_synthetic.jpg,false,false,false,false,true,false,true,true,true,true,false,true,false,false,true,true,false,false,false,prefix_existing;prefix_recoverable;winner_existing;winner_recoverable
local_mask,v11_SYN_0534_03453_roll_orbit_right_60_seed42453_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/03453_roll_orbit_right_60_seed42453/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03453_roll_orbit_right_60_seed42453/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/03453_roll_orbit_right_60_seed42453/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03453_roll_orbit_right_60_seed42453/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0534_03453_roll_orbit_right_60_seed42453_object_identity_color_shift/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03453_roll_orbit_right_60_seed42453/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03453_roll_orbit_right_60_seed42453/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03453_roll_orbit_right_60_seed42453/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0534_03453_roll_orbit_right_60_seed42453_object_identity_color_shift.jpg,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,prefix_existing
local_mask,v11_SYN_0305_04342_containment_orbit_left_44_seed43342_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/04342_containment_orbit_left_44_seed43342/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04342_containment_orbit_left_44_seed43342/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/04342_containment_orbit_left_44_seed43342/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04342_containment_orbit_left_44_seed43342/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0305_04342_containment_orbit_left_44_seed43342_partial_freeze_foreground/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04342_containment_orbit_left_44_seed43342/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04342_containment_orbit_left_44_seed43342/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04342_containment_orbit_left_44_seed43342/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0305_04342_containment_orbit_left_44_seed43342_partial_freeze_foreground.jpg,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,prefix_existing
local_mask,v11_SYN_EXTRA_0238_prefix5_anchored_d744c2d6f264ba_object_deformation_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/prefix5_anchored_d744c2d6f264ba_object_deformation/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/full_clean_0_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0238_prefix5_anchored_d744c2d6f264ba_object_deformation_reobserve_mismatch_visible/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04204_containment_orbit_left_44_seed43204/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0238_prefix5_anchored_d744c2d6f264ba_object_deformation_reobserve_mismatch_visible.jpg,false,false,false,false,true,false,true,true,true,true,false,true,false,false,true,true,false,false,false,prefix_existing;prefix_recoverable;winner_existing;winner_recoverable
