pair_id,protocol_version,pair_type,corruption_type,manifest_source,status,decision_reason,dpo_ready_existing_strict,reward_margin,v5_status,v5_can_see,v5_explainable,v6b_status,v6b_dpo_ready,prefix_video,winner_video,loser_video,contact_sheet,written_reason
protocol_v2_A_007_008_02200_collision_orbit_right_64_seed41200_background_drift_local,v2,local_corruption,background_drift_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.22,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_008_02200_collision_orbit_right_64_seed41200_background_drift_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_008_02200_collision_orbit_right_64_seed41200_background_drift_local.jpg,Clean GT future is preferred over a future-only background_drift_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_008_009_02200_collision_orbit_right_64_seed41200_wrong_camera_motion_local,v2,local_corruption,wrong_camera_motion_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.24,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_009_02200_collision_orbit_right_64_seed41200_wrong_camera_motion_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_009_02200_collision_orbit_right_64_seed41200_wrong_camera_motion_local.jpg,Clean GT future is preferred over a future-only wrong_camera_motion_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_009_010_02200_collision_orbit_right_64_seed41200_object_deformation_local,v2,local_corruption,object_deformation_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.26,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_010_02200_collision_orbit_right_64_seed41200_object_deformation_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_010_02200_collision_orbit_right_64_seed41200_object_deformation_local.jpg,Clean GT future is preferred over a future-only object_deformation_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_010_011_02200_collision_orbit_right_64_seed41200_object_identity_change_local,v2,local_corruption,object_identity_change_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.18,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_011_02200_collision_orbit_right_64_seed41200_object_identity_change_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_011_02200_collision_orbit_right_64_seed41200_object_identity_change_local.jpg,Clean GT future is preferred over a future-only object_identity_change_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_011_013_02202_collision_orbit_right_64_seed41202_partial_freeze,v2,local_corruption,partial_freeze,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.22,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_013_02202_collision_orbit_right_64_seed41202_partial_freeze/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_013_02202_collision_orbit_right_64_seed41202_partial_freeze.jpg,Clean GT future is preferred over a future-only partial_freeze; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_012_014_02202_collision_orbit_right_64_seed41202_physical_event_local_failure,v2,local_corruption,physical_event_local_failure,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.24,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_014_02202_collision_orbit_right_64_seed41202_physical_event_local_failure/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_014_02202_collision_orbit_right_64_seed41202_physical_event_local_failure.jpg,Clean GT future is preferred over a future-only physical_event_local_failure; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_013_015_02202_collision_orbit_right_64_seed41202_background_drift_local,v2,local_corruption,background_drift_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.26,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_015_02202_collision_orbit_right_64_seed41202_background_drift_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_015_02202_collision_orbit_right_64_seed41202_background_drift_local.jpg,Clean GT future is preferred over a future-only background_drift_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_014_018_02202_collision_orbit_right_64_seed41202_object_identity_change_local,v2,local_corruption,object_identity_change_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.22,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_018_02202_collision_orbit_right_64_seed41202_object_identity_change_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_018_02202_collision_orbit_right_64_seed41202_object_identity_change_local.jpg,Clean GT future is preferred over a future-only object_identity_change_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_015_022_02202_collision_orbit_right_64_seed41202_background_drift_local,v2,local_corruption,background_drift_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.19999999999999998,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_022_02202_collision_orbit_right_64_seed41202_background_drift_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_022_02202_collision_orbit_right_64_seed41202_background_drift_local.jpg,Clean GT future is preferred over a future-only background_drift_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_016_023_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local,v2,local_corruption,wrong_camera_motion_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.22,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_023_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_023_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local.jpg,Clean GT future is preferred over a future-only wrong_camera_motion_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_017_027_02222_collision_orbit_right_64_seed41222_partial_freeze,v2,local_corruption,partial_freeze,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.19999999999999998,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_027_02222_collision_orbit_right_64_seed41222_partial_freeze/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_027_02222_collision_orbit_right_64_seed41222_partial_freeze.jpg,Clean GT future is preferred over a future-only partial_freeze; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_018_028_02222_collision_orbit_right_64_seed41222_physical_event_local_failure,v2,local_corruption,physical_event_local_failure,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.22,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_028_02222_collision_orbit_right_64_seed41222_physical_event_local_failure/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_028_02222_collision_orbit_right_64_seed41222_physical_event_local_failure.jpg,Clean GT future is preferred over a future-only physical_event_local_failure; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_019_029_02222_collision_orbit_right_64_seed41222_background_drift_local,v2,local_corruption,background_drift_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.24,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_029_02222_collision_orbit_right_64_seed41222_background_drift_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_029_02222_collision_orbit_right_64_seed41222_background_drift_local.jpg,Clean GT future is preferred over a future-only background_drift_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_020_030_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local,v2,local_corruption,wrong_camera_motion_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.26,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_030_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_030_02222_collision_orbit_right_64_seed41222_wrong_camera_motion_local.jpg,Clean GT future is preferred over a future-only wrong_camera_motion_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_021_031_02222_collision_orbit_right_64_seed41222_object_deformation_local,v2,local_corruption,object_deformation_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.18,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_031_02222_collision_orbit_right_64_seed41222_object_deformation_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_031_02222_collision_orbit_right_64_seed41222_object_deformation_local.jpg,Clean GT future is preferred over a future-only object_deformation_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_022_032_02222_collision_orbit_right_64_seed41222_object_identity_change_local,v2,local_corruption,object_identity_change_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.19999999999999998,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_032_02222_collision_orbit_right_64_seed41222_object_identity_change_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_032_02222_collision_orbit_right_64_seed41222_object_identity_change_local.jpg,Clean GT future is preferred over a future-only object_identity_change_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_023_033_02222_collision_orbit_right_64_seed41222_reobserve_mismatch_local,v2,local_corruption,reobserve_mismatch_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.22,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02222_collision_orbit_right_64_seed41222/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02222_collision_orbit_right_64_seed41222/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_033_02222_collision_orbit_right_64_seed41222_reobserve_mismatch_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_033_02222_collision_orbit_right_64_seed41222_reobserve_mismatch_local.jpg,Clean GT future is preferred over a future-only reobserve_mismatch_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_024_034_02226_collision_orbit_right_64_seed41226_partial_freeze,v2,local_corruption,partial_freeze,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.24,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_034_02226_collision_orbit_right_64_seed41226_partial_freeze/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_034_02226_collision_orbit_right_64_seed41226_partial_freeze.jpg,Clean GT future is preferred over a future-only partial_freeze; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_025_037_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,v2,local_corruption,wrong_camera_motion_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.19999999999999998,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_037_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_037_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local.jpg,Clean GT future is preferred over a future-only wrong_camera_motion_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_026_038_02226_collision_orbit_right_64_seed41226_object_deformation_local,v2,local_corruption,object_deformation_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.22,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_038_02226_collision_orbit_right_64_seed41226_object_deformation_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_038_02226_collision_orbit_right_64_seed41226_object_deformation_local.jpg,Clean GT future is preferred over a future-only object_deformation_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_027_039_02226_collision_orbit_right_64_seed41226_object_identity_change_local,v2,local_corruption,object_identity_change_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.24,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_039_02226_collision_orbit_right_64_seed41226_object_identity_change_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_039_02226_collision_orbit_right_64_seed41226_object_identity_change_local.jpg,Clean GT future is preferred over a future-only object_identity_change_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_028_041_02226_collision_orbit_right_64_seed41226_partial_freeze,v2,local_corruption,partial_freeze,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.18,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_041_02226_collision_orbit_right_64_seed41226_partial_freeze/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_041_02226_collision_orbit_right_64_seed41226_partial_freeze.jpg,Clean GT future is preferred over a future-only partial_freeze; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_029_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure,v2,local_corruption,physical_event_local_failure,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.19999999999999998,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_042_02226_collision_orbit_right_64_seed41226_physical_event_local_failure.jpg,Clean GT future is preferred over a future-only physical_event_local_failure; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_030_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local,v2,local_corruption,wrong_camera_motion_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.24,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02226_collision_orbit_right_64_seed41226/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02226_collision_orbit_right_64_seed41226/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_044_02226_collision_orbit_right_64_seed41226_wrong_camera_motion_local.jpg,Clean GT future is preferred over a future-only wrong_camera_motion_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_031_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local,v2,local_corruption,object_identity_change_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.18,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_046_04204_containment_orbit_left_44_seed43204_object_identity_change_local.jpg,Clean GT future is preferred over a future-only object_identity_change_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_032_048_04204_containment_orbit_left_44_seed43204_partial_freeze,v2,local_corruption,partial_freeze,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.22,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_048_04204_containment_orbit_left_44_seed43204_partial_freeze/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_048_04204_containment_orbit_left_44_seed43204_partial_freeze.jpg,Clean GT future is preferred over a future-only partial_freeze; prefix frames 0-4 are unchanged and loser remains visually decodable.
