pair_id,condition_id,failure_type,severity,loser_video_path,status
v11_SYN_EXTRA_0152_04209_containment_orbit_left_44_seed43209_local_scene_patch_drift,04209_containment_orbit_left_44_seed43209,local_scene_patch_drift,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0152_04209_containment_orbit_left_44_seed43209_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0153_04214_containment_orbit_left_44_seed43214_containment_failure_synthetic,04214_containment_orbit_left_44_seed43214,containment_failure_synthetic,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0153_04214_containment_orbit_left_44_seed43214_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0154_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible,04214_containment_orbit_left_44_seed43214,reobserve_mismatch_visible,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0154_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0155_04214_containment_orbit_left_44_seed43214_object_duplicate_or_fragment,04214_containment_orbit_left_44_seed43214,object_duplicate_or_fragment,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0155_04214_containment_orbit_left_44_seed43214_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0156_04214_containment_orbit_left_44_seed43214_local_scene_patch_drift,04214_containment_orbit_left_44_seed43214,local_scene_patch_drift,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0156_04214_containment_orbit_left_44_seed43214_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0157_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic,04228_containment_orbit_left_44_seed43228,containment_failure_synthetic,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0157_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0158_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible,04228_containment_orbit_left_44_seed43228,reobserve_mismatch_visible,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0158_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0159_04228_containment_orbit_left_44_seed43228_object_duplicate_or_fragment,04228_containment_orbit_left_44_seed43228,object_duplicate_or_fragment,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0159_04228_containment_orbit_left_44_seed43228_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0160_04228_containment_orbit_left_44_seed43228_local_scene_patch_drift,04228_containment_orbit_left_44_seed43228,local_scene_patch_drift,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0160_04228_containment_orbit_left_44_seed43228_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0161_04236_containment_orbit_left_44_seed43236_containment_failure_synthetic,04236_containment_orbit_left_44_seed43236,containment_failure_synthetic,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0161_04236_containment_orbit_left_44_seed43236_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0162_04236_containment_orbit_left_44_seed43236_reobserve_mismatch_visible,04236_containment_orbit_left_44_seed43236,reobserve_mismatch_visible,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0162_04236_containment_orbit_left_44_seed43236_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0163_04236_containment_orbit_left_44_seed43236_object_duplicate_or_fragment,04236_containment_orbit_left_44_seed43236,object_duplicate_or_fragment,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0163_04236_containment_orbit_left_44_seed43236_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0164_04236_containment_orbit_left_44_seed43236_local_scene_patch_drift,04236_containment_orbit_left_44_seed43236,local_scene_patch_drift,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0164_04236_containment_orbit_left_44_seed43236_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0165_04248_containment_orbit_left_44_seed43248_containment_failure_synthetic,04248_containment_orbit_left_44_seed43248,containment_failure_synthetic,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0165_04248_containment_orbit_left_44_seed43248_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0166_04248_containment_orbit_left_44_seed43248_reobserve_mismatch_visible,04248_containment_orbit_left_44_seed43248,reobserve_mismatch_visible,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0166_04248_containment_orbit_left_44_seed43248_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0167_04248_containment_orbit_left_44_seed43248_object_duplicate_or_fragment,04248_containment_orbit_left_44_seed43248,object_duplicate_or_fragment,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0167_04248_containment_orbit_left_44_seed43248_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0168_04248_containment_orbit_left_44_seed43248_local_scene_patch_drift,04248_containment_orbit_left_44_seed43248,local_scene_patch_drift,0.683,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0168_04248_containment_orbit_left_44_seed43248_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0169_04249_containment_orbit_left_44_seed43249_containment_failure_synthetic,04249_containment_orbit_left_44_seed43249,containment_failure_synthetic,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0169_04249_containment_orbit_left_44_seed43249_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0170_04249_containment_orbit_left_44_seed43249_reobserve_mismatch_visible,04249_containment_orbit_left_44_seed43249,reobserve_mismatch_visible,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0170_04249_containment_orbit_left_44_seed43249_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0171_04249_containment_orbit_left_44_seed43249_object_duplicate_or_fragment,04249_containment_orbit_left_44_seed43249,object_duplicate_or_fragment,0.683,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0171_04249_containment_orbit_left_44_seed43249_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0172_04249_containment_orbit_left_44_seed43249_local_scene_patch_drift,04249_containment_orbit_left_44_seed43249,local_scene_patch_drift,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0172_04249_containment_orbit_left_44_seed43249_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0173_04252_containment_orbit_left_44_seed43252_containment_failure_synthetic,04252_containment_orbit_left_44_seed43252,containment_failure_synthetic,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0173_04252_containment_orbit_left_44_seed43252_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0174_04252_containment_orbit_left_44_seed43252_reobserve_mismatch_visible,04252_containment_orbit_left_44_seed43252,reobserve_mismatch_visible,0.683,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0174_04252_containment_orbit_left_44_seed43252_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0175_04252_containment_orbit_left_44_seed43252_object_duplicate_or_fragment,04252_containment_orbit_left_44_seed43252,object_duplicate_or_fragment,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0175_04252_containment_orbit_left_44_seed43252_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0176_04252_containment_orbit_left_44_seed43252_local_scene_patch_drift,04252_containment_orbit_left_44_seed43252,local_scene_patch_drift,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0176_04252_containment_orbit_left_44_seed43252_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0177_04260_containment_orbit_left_44_seed43260_containment_failure_synthetic,04260_containment_orbit_left_44_seed43260,containment_failure_synthetic,0.683,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0177_04260_containment_orbit_left_44_seed43260_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0178_04260_containment_orbit_left_44_seed43260_reobserve_mismatch_visible,04260_containment_orbit_left_44_seed43260,reobserve_mismatch_visible,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0178_04260_containment_orbit_left_44_seed43260_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0179_04260_containment_orbit_left_44_seed43260_object_duplicate_or_fragment,04260_containment_orbit_left_44_seed43260,object_duplicate_or_fragment,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0179_04260_containment_orbit_left_44_seed43260_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0180_04260_containment_orbit_left_44_seed43260_local_scene_patch_drift,04260_containment_orbit_left_44_seed43260,local_scene_patch_drift,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0180_04260_containment_orbit_left_44_seed43260_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0181_04267_containment_orbit_left_44_seed43267_containment_failure_synthetic,04267_containment_orbit_left_44_seed43267,containment_failure_synthetic,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0181_04267_containment_orbit_left_44_seed43267_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0182_04267_containment_orbit_left_44_seed43267_reobserve_mismatch_visible,04267_containment_orbit_left_44_seed43267,reobserve_mismatch_visible,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0182_04267_containment_orbit_left_44_seed43267_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0183_04267_containment_orbit_left_44_seed43267_object_duplicate_or_fragment,04267_containment_orbit_left_44_seed43267,object_duplicate_or_fragment,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0183_04267_containment_orbit_left_44_seed43267_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0184_04267_containment_orbit_left_44_seed43267_local_scene_patch_drift,04267_containment_orbit_left_44_seed43267,local_scene_patch_drift,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0184_04267_containment_orbit_left_44_seed43267_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0185_04279_containment_orbit_left_44_seed43279_containment_failure_synthetic,04279_containment_orbit_left_44_seed43279,containment_failure_synthetic,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0185_04279_containment_orbit_left_44_seed43279_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0186_04279_containment_orbit_left_44_seed43279_reobserve_mismatch_visible,04279_containment_orbit_left_44_seed43279,reobserve_mismatch_visible,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0186_04279_containment_orbit_left_44_seed43279_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0187_04279_containment_orbit_left_44_seed43279_object_duplicate_or_fragment,04279_containment_orbit_left_44_seed43279,object_duplicate_or_fragment,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0187_04279_containment_orbit_left_44_seed43279_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0188_04279_containment_orbit_left_44_seed43279_local_scene_patch_drift,04279_containment_orbit_left_44_seed43279,local_scene_patch_drift,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0188_04279_containment_orbit_left_44_seed43279_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0189_04280_containment_orbit_left_44_seed43280_containment_failure_synthetic,04280_containment_orbit_left_44_seed43280,containment_failure_synthetic,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0189_04280_containment_orbit_left_44_seed43280_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0190_04280_containment_orbit_left_44_seed43280_reobserve_mismatch_visible,04280_containment_orbit_left_44_seed43280,reobserve_mismatch_visible,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0190_04280_containment_orbit_left_44_seed43280_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0191_04280_containment_orbit_left_44_seed43280_object_duplicate_or_fragment,04280_containment_orbit_left_44_seed43280,object_duplicate_or_fragment,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0191_04280_containment_orbit_left_44_seed43280_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0192_04280_containment_orbit_left_44_seed43280_local_scene_patch_drift,04280_containment_orbit_left_44_seed43280,local_scene_patch_drift,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0192_04280_containment_orbit_left_44_seed43280_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0193_04302_containment_orbit_left_44_seed43302_containment_failure_synthetic,04302_containment_orbit_left_44_seed43302,containment_failure_synthetic,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0193_04302_containment_orbit_left_44_seed43302_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0194_04302_containment_orbit_left_44_seed43302_reobserve_mismatch_visible,04302_containment_orbit_left_44_seed43302,reobserve_mismatch_visible,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0194_04302_containment_orbit_left_44_seed43302_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0195_04302_containment_orbit_left_44_seed43302_object_duplicate_or_fragment,04302_containment_orbit_left_44_seed43302,object_duplicate_or_fragment,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0195_04302_containment_orbit_left_44_seed43302_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0196_04302_containment_orbit_left_44_seed43302_local_scene_patch_drift,04302_containment_orbit_left_44_seed43302,local_scene_patch_drift,0.683,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0196_04302_containment_orbit_left_44_seed43302_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0197_04339_containment_orbit_left_44_seed43339_containment_failure_synthetic,04339_containment_orbit_left_44_seed43339,containment_failure_synthetic,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0197_04339_containment_orbit_left_44_seed43339_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0198_04339_containment_orbit_left_44_seed43339_reobserve_mismatch_visible,04339_containment_orbit_left_44_seed43339,reobserve_mismatch_visible,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0198_04339_containment_orbit_left_44_seed43339_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0199_04339_containment_orbit_left_44_seed43339_object_duplicate_or_fragment,04339_containment_orbit_left_44_seed43339,object_duplicate_or_fragment,0.683,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0199_04339_containment_orbit_left_44_seed43339_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0200_04339_containment_orbit_left_44_seed43339_local_scene_patch_drift,04339_containment_orbit_left_44_seed43339,local_scene_patch_drift,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0200_04339_containment_orbit_left_44_seed43339_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0201_04342_containment_orbit_left_44_seed43342_containment_failure_synthetic,04342_containment_orbit_left_44_seed43342,containment_failure_synthetic,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0201_04342_containment_orbit_left_44_seed43342_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0202_04342_containment_orbit_left_44_seed43342_reobserve_mismatch_visible,04342_containment_orbit_left_44_seed43342,reobserve_mismatch_visible,0.683,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0202_04342_containment_orbit_left_44_seed43342_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0203_04342_containment_orbit_left_44_seed43342_object_duplicate_or_fragment,04342_containment_orbit_left_44_seed43342,object_duplicate_or_fragment,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0203_04342_containment_orbit_left_44_seed43342_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0204_04342_containment_orbit_left_44_seed43342_local_scene_patch_drift,04342_containment_orbit_left_44_seed43342,local_scene_patch_drift,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0204_04342_containment_orbit_left_44_seed43342_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0205_04346_containment_orbit_left_44_seed43346_containment_failure_synthetic,04346_containment_orbit_left_44_seed43346,containment_failure_synthetic,0.683,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0205_04346_containment_orbit_left_44_seed43346_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0206_04346_containment_orbit_left_44_seed43346_reobserve_mismatch_visible,04346_containment_orbit_left_44_seed43346,reobserve_mismatch_visible,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0206_04346_containment_orbit_left_44_seed43346_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0207_04346_containment_orbit_left_44_seed43346_object_duplicate_or_fragment,04346_containment_orbit_left_44_seed43346,object_duplicate_or_fragment,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0207_04346_containment_orbit_left_44_seed43346_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0208_04346_containment_orbit_left_44_seed43346_local_scene_patch_drift,04346_containment_orbit_left_44_seed43346,local_scene_patch_drift,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0208_04346_containment_orbit_left_44_seed43346_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0209_04351_containment_orbit_left_44_seed43351_containment_failure_synthetic,04351_containment_orbit_left_44_seed43351,containment_failure_synthetic,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0209_04351_containment_orbit_left_44_seed43351_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0210_04351_containment_orbit_left_44_seed43351_reobserve_mismatch_visible,04351_containment_orbit_left_44_seed43351,reobserve_mismatch_visible,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0210_04351_containment_orbit_left_44_seed43351_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0211_04351_containment_orbit_left_44_seed43351_object_duplicate_or_fragment,04351_containment_orbit_left_44_seed43351,object_duplicate_or_fragment,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0211_04351_containment_orbit_left_44_seed43351_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0212_04351_containment_orbit_left_44_seed43351_local_scene_patch_drift,04351_containment_orbit_left_44_seed43351,local_scene_patch_drift,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0212_04351_containment_orbit_left_44_seed43351_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0213_04355_containment_orbit_left_44_seed43355_containment_failure_synthetic,04355_containment_orbit_left_44_seed43355,containment_failure_synthetic,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0213_04355_containment_orbit_left_44_seed43355_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0214_04355_containment_orbit_left_44_seed43355_reobserve_mismatch_visible,04355_containment_orbit_left_44_seed43355,reobserve_mismatch_visible,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0214_04355_containment_orbit_left_44_seed43355_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0215_04355_containment_orbit_left_44_seed43355_object_duplicate_or_fragment,04355_containment_orbit_left_44_seed43355,object_duplicate_or_fragment,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0215_04355_containment_orbit_left_44_seed43355_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0216_04355_containment_orbit_left_44_seed43355_local_scene_patch_drift,04355_containment_orbit_left_44_seed43355,local_scene_patch_drift,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0216_04355_containment_orbit_left_44_seed43355_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0217_04357_containment_orbit_left_44_seed43357_containment_failure_synthetic,04357_containment_orbit_left_44_seed43357,containment_failure_synthetic,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0217_04357_containment_orbit_left_44_seed43357_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0218_04357_containment_orbit_left_44_seed43357_reobserve_mismatch_visible,04357_containment_orbit_left_44_seed43357,reobserve_mismatch_visible,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0218_04357_containment_orbit_left_44_seed43357_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0219_04357_containment_orbit_left_44_seed43357_object_duplicate_or_fragment,04357_containment_orbit_left_44_seed43357,object_duplicate_or_fragment,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0219_04357_containment_orbit_left_44_seed43357_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0220_04357_containment_orbit_left_44_seed43357_local_scene_patch_drift,04357_containment_orbit_left_44_seed43357,local_scene_patch_drift,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0220_04357_containment_orbit_left_44_seed43357_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0221_04358_containment_orbit_left_44_seed43358_containment_failure_synthetic,04358_containment_orbit_left_44_seed43358,containment_failure_synthetic,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0221_04358_containment_orbit_left_44_seed43358_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0222_04358_containment_orbit_left_44_seed43358_reobserve_mismatch_visible,04358_containment_orbit_left_44_seed43358,reobserve_mismatch_visible,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0222_04358_containment_orbit_left_44_seed43358_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0223_04358_containment_orbit_left_44_seed43358_object_duplicate_or_fragment,04358_containment_orbit_left_44_seed43358,object_duplicate_or_fragment,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0223_04358_containment_orbit_left_44_seed43358_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0224_04358_containment_orbit_left_44_seed43358_local_scene_patch_drift,04358_containment_orbit_left_44_seed43358,local_scene_patch_drift,0.683,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0224_04358_containment_orbit_left_44_seed43358_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0225_prefix5_anchored_1279c3b65a6d9e_object_identity_change_containment_failure_synthetic,prefix5_anchored_1279c3b65a6d9e_object_identity_change,containment_failure_synthetic,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0225_prefix5_anchored_1279c3b65a6d9e_object_identity_change_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0226_prefix5_anchored_1279c3b65a6d9e_object_identity_change_reobserve_mismatch_visible,prefix5_anchored_1279c3b65a6d9e_object_identity_change,reobserve_mismatch_visible,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0226_prefix5_anchored_1279c3b65a6d9e_object_identity_change_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0227_prefix5_anchored_1279c3b65a6d9e_object_identity_change_object_duplicate_or_fragment,prefix5_anchored_1279c3b65a6d9e_object_identity_change,object_duplicate_or_fragment,0.683,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0227_prefix5_anchored_1279c3b65a6d9e_object_identity_change_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0228_prefix5_anchored_1279c3b65a6d9e_object_identity_change_local_scene_patch_drift,prefix5_anchored_1279c3b65a6d9e_object_identity_change,local_scene_patch_drift,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0228_prefix5_anchored_1279c3b65a6d9e_object_identity_change_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0229_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_containment_failure_synthetic,prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch,containment_failure_synthetic,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0229_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_containment_failure_synthetic/loser_future.mp4,generated
